Quote on 6/15/19 12:02:59

0 - Optionable
Symbol,Volume,Open.Int,Impl Vol,Theo Price,Last Size,Last,%Change,Bid,Ask,Size,Open,High,Low,Delta,Gamma,Vega,Theta,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,ROR,ROC,% Out Of The Money,Mark % of underlying value,Mark %Change,Yield,Front Expected Move,Front Vol,Back Expected Move,Back Vol,Expected Move Diff,Market Maker Move,Weighted Back Vol,Call Sizzle Index,P/C Ratio,Put Sizzle Index,Vol Index,Vol Diff,Sizzle Index,HTB/ETB,Description,Sector,Industry,Shares,Sub-Industry
VICR,"74,408",0,50.10%,31.47,"7,783",31.47,-1.81%,27.00,39.99,5 x 1,31.77,31.96,31.00,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±1.532,44.35%,±4.002,51.13%,±3.689,<empty>,52.66%,0.16,3.188,1.181,50.10%,-6.78%,0.554,,VICOR CORP COM,Industrials,Electrical Equipment,"40,262,741",Electrical Components & Equipment
CHT,"74,309",0,10.12%,35.85,"2,968",35.85,-0.55%,25.00,36.44,1 x 0,35.97,35.97,35.61,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,4.35%,±0.659,16.76%,±1.13,12.77%,±0.918,±0.476,11.58%,0.667,10,0.272,10.12%,3.99%,0.154,,CHUNGHWA TELECOM ADR SPONSORED,Communication Services,Diversified Telecommunication Services,"775,744,700",Integrated Telecommunication Services
GOOD,"74,289",0,41.56%,21.30,"6,091",21.30,+0.09%,19.30,22.35,1 x 4,21.34,21.47,21.26,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,7.04%,±0.482,20.63%,±2.007,38.03%,±1.948,<empty>,41.20%,2.041,0.025,0.125,41.56%,-17.40%,1.694,,GLADSTONE COMMERCIAL CORP COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"30,290,842",Diversified REITs
SAM,"74,144",0,33.68%,339.01,"3,700",339.01,-0.83%,324.00,400.00,1 x 0,340.14,345.00,332.75,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±13.712,36.87%,±29.164,34.74%,±25.695,±5.123,34.20%,0.736,0.449,0.632,33.68%,2.13%,0.7,,BOSTON BEER CO INC COM CL A,Consumer Staples,Beverages,"11,666,384",Brewers
MANT,"73,950",0,25.26%,63.32,"9,941",63.32,-1.29%,53.98,63.73,1 x 0,64.12,64.27,63.14,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.71%,-inf,--,±4.252,27.16%,<empty>,+inf,<empty>,0.182,2.5,0.258,25.26%,--,0.385,,MANTECH INTERNATIONAL CORP COM CL A,Information Technology,IT Services,"39,881,105",IT Consulting & Other Services
CLAR,"73,907",0,<empty>,13.56,"7,530",13.56,-0.22%,12.62,21.00,3 x 3,13.58,13.64,13.34,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.74%,±0.55,36.96%,±1.212,36.07%,±1.078,±0.134,35.85%,0.909,2.5,0.362,<empty>,0.89%,0.473,,CLARUS CORPORATION COM,Consumer Discretionary,Leisure Products,"29,890,993",Leisure Products
CLIR,"73,855",0,264.39%,1.02,100,1.02,+10.87%,.78,1.04,50 x 4,.966,1.0451,.92,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,0.046,0.256,0.462,264.39%,<empty>,0.046,,CLEARSIGN COMBUSTION CORP COM,Information Technology,"Electronic Equipment, Instruments & Components","26,699,761",Electronic Equipment & Instruments
RICK,"73,633",0,56.45%,17.32,"3,795",17.32,+5.10%,16.00,17.88,1 x 4,16.47,17.34,16.08,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,0.69%,±2.686,139.77%,±2.332,54.07%,<empty>,±2.767,<empty>,1.128,1.137,0.479,56.45%,85.70%,1.38,,RCI HOSPITALITY HOLDINGS INC COM,Consumer Discretionary,"Hotels, Restaurants & Leisure","9,690,500",Leisure Facilities
ASPS,"73,618",0,49.78%,19.22,"2,489",19.22,-1.74%,19.02,38.00,1 x 14,19.35,19.755,19.05,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,±1.03,48.83%,±2.375,49.70%,±2.134,<empty>,49.91%,0.135,1,1.25,49.78%,-0.87%,0.189,,ALTISOURCE PORTFOL COM,Real Estate,Real Estate Management & Development,"16,278,696",Real Estate Services
STFC,"73,473",0,44.51%,34.27,"3,997",34.27,-0.09%,32.00,65.98,2 x 0,34.28,34.56,34.16,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,1.17%,±0.735,19.56%,±3.523,41.45%,±3.444,<empty>,45.24%,0.032,0.307,0.57,44.51%,-21.89%,0.032,,STATE AUTO FINANCIAL CORP COM,Financials,Insurance,"43,403,270",Property & Casualty Insurance
NVGS,"73,412",0,36.29%,9.32,998,9.32,-1.27%,9.27,10.93,10 x 1,9.39,9.47,9.31,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,±0.352,34.44%,±0.843,36.53%,±0.765,<empty>,37.03%,0.769,0.5,1.042,36.29%,-2.09%,1.064,,NAVIGATOR HOLDINGS LTD COM,Energy,"Oil, Gas & Consumable Fuels","55,832,069",Oil & Gas Storage & Transportation
KAI,"73,148",0,28.81%,89.18,"5,707",89.16,+0.62%,89.18,89.19,1 x 3,88.66,89.77,87.16,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,+0.02%,1.03%,±6.405,65.37%,±6.227,28.24%,<empty>,±6.449,<empty>,0.238,2,0.741,28.81%,37.13%,0.213,,KADANT INC COM,Industrials,Machinery,"11,174,431",Industrial Machinery
GTS,"73,101",0,53.16%,22.72,"14,092",22.72,-5.45%,22.71,22.72,12 x 15,23.97,24.01,22.70,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±1.608,64.41%,±3.032,53.60%,±2.557,±0.994,50.59%,0.043,1,0.6,53.16%,10.81%,0.043,,TRIPLE S MANAGMENT CORP COM CL B,Health Care,Health Care Providers & Services,"23,107,019",Managed Health Care
MTSC,"73,062",0,27.28%,55.24,"7,983",55.24,+0.15%,55.01,60.00,0 x 5,55.07,55.35,54.38,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,2.17%,±1.515,25.02%,±3.721,27.24%,±3.395,<empty>,27.76%,0.177,0.2,0.059,27.28%,-2.22%,0.2,,MTS SYSTEMS CORP COM,Information Technology,"Electronic Equipment, Instruments & Components","17,954,477",Electronic Equipment & Instruments
AAON,"72,966",0,34.64%,48.14,"8,474",48.14,-1.71%,47.93,48.39,1 x 1,48.81,49.33,48.12,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.66%,±2.5,47.31%,±4.135,34.69%,±3.285,±1.896,30.80%,1.19,0.1,0.035,34.64%,12.62%,0.611,,AAON INC COM,Industrials,Building Products,"52,115,261",Building Products
GLPG,"72,705",0,30.13%,121.18,"1,114",121.18,-2.86%,117.60,124.50,0 x 1,122.61,123.15,120.85,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.882,29.21%,±9.349,31.18%,±8.496,<empty>,31.65%,0.435,0.313,0.127,30.13%,-1.97%,0.276,,GALAPAGOS NV ADR SPONSORED,Health Care,Biotechnology,"54,614,791",Biotechnology
EGI,"72,570",0,++,.310513,0,.310513,+3.81%,.153000,.435000,100 x 420,.293500,.310513,.293500,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,+inf,++,<empty>,<empty>,<empty>,<empty>,<empty>,1.25,0.667,0.769,++,<empty>,1.25,,ENTREE RESOURCES LTD COM,Materials,Metals & Mining,"174,871,450",Diversified Metals & Mining
NFBK,"72,432",0,21.37%,15.19,"13,064",15.19,+0.33%,12.69,17.93,1 x 1,15.07,15.32,15.02,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,2.90%,±0.44,26.39%,±0.813,21.66%,±0.683,±0.28,20.33%,1.25,7,1.944,21.37%,4.73%,1.25,,NORTHFIELD BANCORP INC COM,Financials,Thrifts & Mortgage Finance,"49,777,675",Thrifts & Mortgage Finance
SXCP,"72,253",0,62.54%,10.90,"1,092",10.90,-1.62%,10.47,11.02,3 x 10,11.01,11.15,10.85,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,14.68%,±0.584,48.84%,±1.612,59.29%,±1.498,<empty>,61.59%,0.058,1,0.794,62.54%,-10.45%,0.036,,SUNCOKE ENERGY PARTNERS LP COMUNIT REP LT,Materials,Metals & Mining,"46,227,148",Steel
CNTY,"71,941",0,33.11%,9.01,"7,562",9.01,-1.85%,8.40,10.00,1 x 2,9.16,9.313,8.99,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.347,35.14%,±0.807,36.15%,±0.727,<empty>,36.39%,0.085,425,1.299,33.11%,-1.01%,0.333,,CENTURY CASINOS MANAGEMENT INC COM,Consumer Discretionary,"Hotels, Restaurants & Leisure","29,439,179",Casinos & Gaming
PAHC,"71,911",0,44.99%,29.01,"14,142",29.01,-0.58%,28.99,31.00,0 x 1,29.15,29.35,28.74,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.65%,±1.96,61.50%,±3.286,45.62%,±2.625,±1.466,40.78%,0.114,0.24,0.938,44.99%,15.88%,0.114,,PHIBRO ANIMAL HEALTH CORP COM CL A,Health Care,Pharmaceuticals,"40,453,608",Pharmaceuticals
UVSP,"71,830",0,46.16%,25.11,"8,381",25.11,-1.06%,11.28,54.34,0 x 1,25.25,25.35,24.99,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,3.19%,±1.781,64.56%,±2.673,42.90%,±1.982,±1.485,35.61%,2.308,1,2.094,46.16%,21.66%,2.308,,UNIVEST FINANCIAL CORPORATION COM,Financials,Banks,"29,287,509",Regional Banks
KNSL,"71,737",0,29.32%,89.25,"3,483",89.25,-0.11%,58.47,89.45,4 x 0,89.52,91.25,89.25,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,0.36%,±2.397,24.49%,±6.309,28.58%,±5.831,<empty>,29.50%,4.267,0.016,0.833,29.32%,-4.09%,4.221,,KINSALE CAPITAL GROUP INC COM,Financials,Insurance,"21,286,456",Property & Casualty Insurance
BBDC,"71,607",0,13.80%,9.92,"10,395",9.92,-0.10%,8.92,10.00,1 x 5,9.90,9.93,9.90,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,5.24%,±0.216,19.87%,±0.363,14.81%,±0.291,±0.161,13.27%,1.765,1,0.455,13.80%,5.06%,1.648,,BARINGS BDC INC COM,Financials,Capital Markets,"50,530,208",Asset Management & Custody Banks
LBAI,"71,398",0,36.11%,15.79,"16,293",15.79,+0.38%,15.73,16.59,0 x 6,15.73,15.88,15.5401,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,3.17%,±0.739,42.66%,±1.343,34.36%,±1.119,±0.489,31.99%,2.907,20,0.543,36.11%,8.30%,2.907,,LAKELAND BANCORP INC COM,Financials,Banks,"50,441,279",Regional Banks
CPSI,"71,175",0,37.64%,26.46,"4,323",26.46,-0.45%,26.27,31.00,0 x 5,26.59,26.90,26.46,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,1.51%,±1.179,40.61%,±2.419,36.90%,±2.108,±0.549,35.93%,1.875,6,1.875,37.64%,3.71%,1.364,,COMPUTER PROGRAMS COM,Health Care,Health Care Technology,"14,355,180",Health Care Technology
SRDX,"71,064",0,92.98%,41.34,"4,261",41.34,-1.34%,41.07,42.00,0 x 5,41.65,42.515,41.27,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±7.431,161.34%,±9.403,89.86%,±5.577,±6.874,60.48%,0.353,0.25,2.778,92.98%,71.48%,0.427,,SURMODICS INC COM,Health Care,Health Care Equipment & Supplies,"13,488,496",Health Care Equipment
PBFX,"70,890",0,18.94%,19.90,"7,620",19.90,+0.20%,19.49,20.34,1 x 4,19.87,19.93,19.59,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,10.25%,±0.442,20.28%,±0.998,20.31%,±0.894,<empty>,20.32%,0.5,0.8,0.308,18.94%,-0.03%,0.474,,PBF LOGISTICS LP UNIT LTD PTNR,Energy,"Oil, Gas & Consumable Fuels","62,001,349",Oil & Gas Storage & Transportation
AGRX,"70,278",0,118.88%,1.33,187,1.33,+1.53%,1.26,1.42,8 x 30,1.31,1.34,1.295,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.183,124.65%,<empty>,<empty>,<empty>,<empty>,<empty>,0.617,0.2,0.191,118.88%,<empty>,0.617,,AGILE THERAPEUTICS COM,Health Care,Pharmaceuticals,"43,743,171",Pharmaceuticals
OPB,"70,065",0,35.70%,20.77,"4,506",20.77,+0.05%,18.51,29.09,5 x 1,20.72,20.90,20.555,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,2.12%,±0.603,26.48%,±1.757,34.17%,±1.649,<empty>,35.81%,1.596,1.688,1.25,35.70%,-7.69%,1.014,,OPUS BANK COM,Financials,Banks,"36,058,585",Regional Banks
NHI,"69,989",0,18.83%,78.64,"10,494",78.64,+0.10%,74.65,82.72,1 x 1,78.36,79.19,78.36,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,5.34%,±1.043,12.10%,±3.571,18.39%,±3.415,<empty>,19.63%,0.588,3.333,0.118,18.83%,-6.29%,0.588,,NATIONAL HEALTH INVESTORS COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"43,199,318",Health Care REITs
OHRP,"69,906",0,<empty>,3.46,200,3.46,-3.08%,3.04,4.00,16 x 2,3.54,3.73,3.37,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,0.71,1,1.176,<empty>,<empty>,0.71,,OHR PHARMACEUTICAL INC COM,Health Care,Biotechnology,"2,829,248",Biotechnology
EFSC,"69,852",0,39.90%,40.91,"5,327",40.91,-0.24%,39.84,45.00,0 x 6,40.86,41.19,40.53,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.47%,±1.53,34.10%,±3.787,37.36%,±3.459,<empty>,38.12%,0.5,0.333,0.213,39.90%,-3.26%,0.476,,ENTERPRISE FIN SERVICES CORP COM,Financials,Banks,"26,880,408",Regional Banks
MCEP,"69,494",0,147.25%,.409,300,.409,+7.07%,.385,.500,30 x 6,.430,.430,.381,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,122.25%,<empty>,<empty>,±0.153,141.77%,<empty>,<empty>,<empty>,0.556,30,1.053,147.25%,<empty>,0.556,,MID-CON ENERGY PARTNERS LP COM UNIT REPST,Energy,"Oil, Gas & Consumable Fuels","30,785,958",Oil & Gas Exploration & Production
SGU,"69,412",0,21.14%,9.72,"1,071",9.72,-0.51%,9.70,10.30,4 x 51,9.76,9.80,9.70,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,5.14%,±0.204,19.11%,±0.502,20.89%,±0.458,<empty>,21.31%,2,0.1,0.714,21.14%,-1.78%,2,,STAR GROUP LP UNIT LTD PARTNR,Utilities,Gas Utilities,"50,080,375",Gas Utilities
UBA,"69,378",0,23.50%,21.40,"14,144",21.40,+0.19%,18.75,23.25,10 x 2,21.30,21.58,21.25,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,5.14%,±0.761,32.43%,±1.251,23.65%,±0.991,±0.581,20.93%,0.066,0.4,0.106,23.50%,8.78%,0.041,,URSTADT BIDDLE PROPERTIES CL A,Real Estate,Equity Real Estate Investment Trusts (REITs),"39,862,455",Retail REITs
LNN,"69,207",0,41.97%,78.23,"3,897",78.23,-1.98%,78.15,78.23,15 x 5,79.78,80.805,77.77,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.59%,±3.339,38.91%,±7.909,40.77%,±7.156,<empty>,41.21%,1.964,1.727,0.373,41.97%,-1.86%,0.531,,LINDSAY CORPORATION COM,Industrials,Machinery,"10,786,339",Agricultural & Farm Machinery
LMAT,"69,114",0,40.35%,26.06,"9,250",26.06,-1.88%,23.77,30.00,66 x 1,26.53,26.92,26.0125,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.30%,±3.681,127.55%,±2.69,41.62%,<empty>,±3.888,<empty>,0.385,3.615,0.169,40.35%,85.93%,0.385,,LEMAITRE VASCULAR INC COM,Health Care,Health Care Equipment & Supplies,"19,671,232",Health Care Equipment
WMK,"69,074",0,32.24%,37.49,"6,867",37.49,-0.16%,35.00,41.50,3 x 2,37.58,38.03,37.39,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,3.31%,±1.908,46.37%,±3.134,33.77%,±2.48,±1.459,29.87%,3.542,0.015,0.132,32.24%,12.60%,3.194,,WEIS MARKETS INC COM,Consumer Staples,Food & Staples Retailing,"26,898,443",Food Retail
MCHX,"69,032",0,53.69%,4.34,"1,192",4.34,-3.77%,4.30,7.00,0 x 1,4.51,4.54,4.31,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,1.84%,±0.354,74.24%,±0.583,53.98%,±0.46,±0.271,47.70%,3.71,0.286,0.278,53.69%,20.26%,3.71,,MARCHEX INC COM CL B,Communication Services,Media,"42,355,951",Advertising
WTS,"68,903",0,24.31%,88.28,"12,770",88.28,-1.52%,69.77,90.44,0 x 1,89.60,89.60,88.26,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.04%,±2.624,27.11%,±5.352,24.53%,±4.66,±1.247,23.85%,2.411,5,2.273,24.31%,2.58%,1.776,,WATTS WATER TECHNOLOGIES INC COM CL A,Industrials,Machinery,"33,971,606",Industrial Machinery
CAMT,"68,901",0,43.01%,8.13,"10,299",8.13,-1.57%,8.00,9.05,10 x 3,8.19,8.24,8.13,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,6.89%,±0.494,55.37%,±0.954,47.21%,±0.812,±0.288,44.98%,3.398,1,0.714,43.01%,8.16%,3.302,,CAMTEK COM,Information Technology,Semiconductors & Semiconductor Equipment,"36,544,512",Semiconductor Equipment
SBSI,"68,847",0,++,32.82,"5,452",32.82,-0.45%,27.79,34.21,1 x 10,32.89,33.05,32.63,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,3.78%,-inf,--,-inf,--,<empty>,<empty>,<empty>,0.822,62,1.875,++,<empty>,0.822,,SOUTHSIDE BANCSHARES INC COM,Financials,Banks,"33,718,079",Regional Banks
PSB,"68,656",0,12.69%,170.46,"9,086",170.40,-0.23%,170.46,170.47,2 x 1,170.59,171.345,168.77,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,+0.04%,2.46%,±3.4,18.20%,±5.947,14.14%,±4.878,±2.389,12.95%,1,1,0.192,12.69%,4.06%,1.667,,PS BUSINESS PARKS INC CALIF COM,Real Estate,Equity Real Estate Investment Trusts (REITs),"27,417,909",Diversified REITs
TRC,"68,616",0,++,16.30,"5,376",16.30,-1.51%,16.30,18.84,0 x 1,16.52,16.54,16.21,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,±0.557,31.14%,-inf,--,+inf,<empty>,++,0.571,0.05,0.435,++,++,0.556,,TEJON RANCH CO COM,Real Estate,Real Estate Management & Development,"25,949,799",Diversified Real Estate Activities
LMNR,"68,481",0,39.38%,20.00,"4,200",20.00,-0.65%,19.81,22.44,0 x 1,20.00,20.20,19.9005,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,1.50%,±0.8,36.47%,±1.975,39.84%,±1.803,<empty>,40.63%,0.185,0.091,0.062,39.38%,-3.37%,0.155,,LIMONEIRA CO COM,Consumer Staples,Food Products,"17,772,753",Agricultural Products
SFE,"68,396",0,30.46%,12.60,"4,897",12.60,-0.16%,12.59,12.61,10 x 7,12.63,12.74,12.55,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.398,28.81%,±1.029,33.00%,±0.948,<empty>,33.95%,0.781,0.038,0.114,30.46%,-4.19%,0.668,,SAFEGUARD SCIENTIFICS INC COM,Financials,Capital Markets,"20,576,575",Asset Management & Custody Banks
VRML,"68,355",0,115.35%,1.0200,136,1.0200,-4.67%,.4500,1.5200,30 x 2,1.0700,1.0700,1.0000,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,<empty>,<empty>,<empty>,±0.332,125.56%,<empty>,<empty>,<empty>,0.694,10,1.875,115.35%,<empty>,0.694,,VERMILLION INC COM,Health Care,Health Care Equipment & Supplies,"75,580,474",Health Care Equipment
CTRN,"67,998",0,64.48%,14.88,"2,277",14.88,-0.60%,13.51,15.08,1 x 0,14.98,15.19,14.81,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,2.15%,±1.214,74.20%,±2.273,61.18%,±1.908,±0.765,57.53%,1.667,2.25,0.208,64.48%,13.02%,1.196,,CITI TRENDS INC COM,Consumer Discretionary,Specialty Retail,"12,082,721",Apparel Retail
SALM,"67,991",0,76.31%,2.36,100,2.36,-5.22%,2.30,2.52,1 x 1,2.50,2.50,2.3501,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,11.02%,±0.153,58.96%,±0.82,79.42%,±0.802,<empty>,80.76%,0.185,6.364,4.217,76.31%,-20.46%,0.081,,SALEM MEDIA GROUP INC COM CL A,Communication Services,Media,"26,186,112",Broadcasting
SCL,"67,789",0,29.71%,91.78,"6,442",91.76,-0.94%,91.78,91.79,6 x 4,92.45,93.06,91.46,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,+0.02%,1.09%,±2.481,24.66%,±6.719,29.60%,±6.239,<empty>,30.69%,0.294,2.5,1.136,29.71%,-4.94%,0.294,,STEPAN CO COM,Materials,Chemicals,"22,613,951",Specialty Chemicals
AMWD,"67,522",0,34.70%,79.86,"9,826",79.86,-0.80%,79.86,80.36,1 x 0,80.29,80.59,79.28,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±3.239,36.97%,±7.193,36.36%,±6.412,±0.653,36.21%,0.221,0.091,0.185,34.70%,0.61%,0.218,,AMERICAN WOODMARK CORP COM,Industrials,Building Products,"16,869,273",Building Products
XIN,"67,325",0,39.81%,4.49,100,4.49,+0.67%,4.31,4.57,2 x 1,4.44,4.50,4.41,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,8.91%,±0.254,51.53%,±0.447,40.17%,±0.367,±0.177,36.84%,2.217,0.098,0.179,39.81%,11.36%,1.538,,XINYUAN REAL ESTATE ADR,Real Estate,Real Estate Management & Development,"59,902,818",Real Estate Development
EYES,"66,934",0,<empty>,.7082,200,.7082,-4.21%,.6800,.8300,19 x 60,.7294,.7320,.7000,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,<empty>,<empty>,±0.337,174.76%,<empty>,<empty>,<empty>,3.915,69,1.643,<empty>,<empty>,1.701,,SECOND SIGHT MEDICAL PRODUCTS COM,Health Care,Health Care Equipment & Supplies,"124,197,961",Health Care Equipment
DWSN,"66,881",0,63.18%,2.06,"2,714",2.06,-1.44%,2.00,4.97,1 x 3,2.10,2.1073,2.02,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,±0.103,45.75%,±0.52,59.21%,±0.508,<empty>,60.11%,0.526,0.05,1.587,63.18%,-13.46%,0.526,,DAWSON GEOPHYSICAL CO COM,Energy,Energy Equipment & Services,"23,171,039",Oil & Gas Equipment & Services
HSTM,"66,550",0,32.12%,25.52,"7,505",25.52,-2.03%,20.00,28.70,2 x 1,26.00,26.24,25.49,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,-inf,--,±2.027,32.09%,<empty>,+inf,<empty>,1.923,0.667,1.071,32.12%,--,1.471,,HEALTHSTREAM INC COM,Health Care,Health Care Technology,"32,388,307",Health Care Technology
SNDX,"66,107",0,87.70%,7.71,"2,096",7.71,+0.65%,7.00,7.90,0 x 1,7.66,7.90,7.47,1.000,.00,.00,.00,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,100.00%,0.00%,<empty>,±0.942,110.62%,±1.717,88.08%,±1.414,±0.633,81.59%,0.23,0.25,3.261,87.70%,22.54%,0.22,,SYNDAX PHARMACEUTICALS INC COM,Health Care,Biotechnology,"27,095,779",Biotechnology
