Stock quote and option quote for IBM on 9/1/19 18:02:51

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.53,N,+.65,135.30,P,135.77,P,5 x 5,"2,960,594",135.58,136.07,134.3627

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,14.02,1.62,Q,8/8/19,154.36,105.94,"885,875,160",1.09

Theo parameters
Theo date,Theo stock price,Theo volatility
9/1/19, 0.00$, 0.00%

6 SEP 19  (5)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191004C110,0,0,.916,.006,-.038,.058,.039,50.37%,25.98,<empty>,<empty>,89.70%,19.75%,10.30%,3.53%,3.53%,25.975,21 x 21,21,21,<empty>,0,0, ,0,0,0,24.00,B,27.95,B,4 OCT 19,110,.14,B,.20,Z,IBM191004P110,2,1,-.028,.004,-.015,.027,-.004,36.51%,.17008036,1.55%,0.15%,3.63%,7.05%,96.37%,1.35%,<empty>,.170,4 x 75,4,75,-48.00%,.13,.13,Q,.13,.13,.13,,
,,IBM191004C115,0,0,.903,.009,-.037,.067,.049,42.87%,21.08,<empty>,<empty>,87.91%,23.23%,12.09%,4.32%,4.32%,21.075,21 x 21,21,21,<empty>,0,0, ,0,0,0,19.10,B,23.05,B,4 OCT 19,115,.21,Q,.41,Z,IBM191004P115,0,9,-.051,.008,-.022,.044,-.007,33.54%,.31014977,2.70%,0.27%,6.32%,12.24%,93.68%,2.46%,<empty>,.310,8 x 148,8,148,0.00%,.28,.28,I,0,0,0,,
,,IBM191004C120,0,0,.874,.014,-.038,.083,.059,36.32%,16.25,<empty>,<empty>,84.60%,29.62%,15.40%,5.71%,5.71%,16.250,24 x 21,24,21,<empty>,0,0, ,0,0,0,14.25,B,18.25,I,4 OCT 19,120,.42,P,.73,Z,IBM191004P120,0,40,-.093,.013,-.032,.069,-.012,30.70%,.57511521,4.79%,0.48%,11.03%,21.32%,88.97%,4.56%,<empty>,.575,6 x 162,6,162,0.00%,.55,.55,I,0,0,0,,
,,IBM191004C121,0,0,.866,.015,-.039,.087,.061,35.12%,15.30,<empty>,<empty>,83.66%,31.42%,16.34%,6.10%,6.10%,15.300,21 x 21,21,21,<empty>,0,0, ,0,0,0,13.35,B,17.25,B,4 OCT 19,121,.43,Z,.59,Z,IBM191004P121,0,0,-.091,.014,-.029,.068,-.012,28.17%,.5104638,4.06%,0.42%,10.63%,20.56%,89.37%,4.04%,<empty>,.510,82 x 74,82,74,<empty>,0,0, ,0,0,0,,
,,IBM191004C122,0,1,.830,.016,-.051,.103,.066,37.98%,14.75,<empty>,<empty>,79.59%,39.10%,20.41%,9.67%,9.67%,14.750,25 x 21,25,21,0.00%,10.20,10.20,A,0,0,0,13.00,B,16.50,B,4 OCT 19,122,.46,C,.66,Z,IBM191004P122,0,13,-.101,.016,-.030,.073,-.013,27.29%,.55999748,4.12%,0.46%,11.69%,22.60%,88.31%,4.44%,<empty>,.560,143 x 74,143,74,0.00%,.96,.96,N,0,0,0,,
,,IBM191004C123,0,0,.836,.018,-.044,.100,.066,34.10%,13.55,<empty>,<empty>,80.39%,37.67%,19.61%,8.08%,8.08%,13.550,55 x 58,55,58,<empty>,0,0, ,0,0,0,13.20,M,13.90,M,4 OCT 19,123,.63,P,.82,Z,IBM191004P123,0,47,-.123,.018,-.036,.084,-.016,27.75%,.72500438,4.97%,0.59%,14.17%,27.34%,85.83%,5.75%,<empty>,.725,4 x 148,4,148,0.00%,.72,.72,Q,0,0,0,,
,,IBM191004C124,0,0,.837,.020,-.039,.100,.066,30.98%,12.42,<empty>,<empty>,80.68%,37.15%,19.32%,7.09%,7.09%,12.425,125 x 56,125,56,<empty>,0,0, ,0,0,0,12.10,M,12.75,M,4 OCT 19,124,.66,Z,.84,Z,IBM191004P124,2,5,-.132,.020,-.036,.088,-.017,26.35%,.74999861,4.82%,0.61%,15.06%,29.07%,84.94%,5.94%,<empty>,.750,87 x 74,87,74,-11.11%,.72,.72,C,.72,.72,.72,,
,,IBM191004C125,0,0,.814,.022,-.043,.109,.068,31.00%,11.62,<empty>,<empty>,78.24%,41.78%,21.76%,8.68%,8.68%,11.625,133 x 58,133,58,<empty>,0,0, ,0,0,0,11.10,M,12.15,M,4 OCT 19,125,.81,C,.94,Z,IBM191004P125,0,5,-.151,.022,-.039,.097,-.020,25.97%,.87548353,5.28%,0.70%,17.14%,33.04%,82.86%,6.94%,<empty>,.875,1 x 72,1,72,0.00%,1.46,1.46,C,0,0,0,,
,,IBM191004C126,0,0,.802,.024,-.042,.113,.069,29.28%,10.65,<empty>,<empty>,77.11%,43.96%,22.89%,8.88%,8.88%,10.650,105 x 58,105,58,<empty>,0,0, ,0,0,0,10.30,M,11.00,M,4 OCT 19,126,.94,Z,1.05,M,IBM191004P126,1,24,-.171,.024,-.041,.105,-.022,25.36%,.995347,5.66%,0.80%,19.21%,36.99%,80.79%,7.89%,<empty>,.995,9 x 65,9,65,-34.94%,1.08,1.08,E,1.08,1.08,1.08,,
,,IBM191004C127,1,2,.772,.025,-.047,.124,.070,29.81%,9.95,<empty>,<empty>,73.92%,49.99%,26.08%,11.26%,11.26%,9.950,66 x 54,66,54,+22.42%,9.50,9.50,D,9.50,9.50,9.50,9.65,M,10.25,M,4 OCT 19,127,1.00,X,1.20,Z,IBM191004P127,0,1,-.190,.027,-.042,.112,-.025,24.47%,1.10,5.92%,0.87%,21.22%,40.82%,78.78%,8.72%,<empty>,1.100,122 x 73,122,73,0.00%,1.45,1.45,C,0,0,0,,
,,IBM191004C128,0,0,.749,.027,-.049,.130,.070,29.09%,9.13,<empty>,<empty>,71.59%,54.41%,28.41%,12.64%,12.64%,9.125,61 x 148,61,148,<empty>,0,0, ,0,0,0,8.80,X,9.45,X,4 OCT 19,128,1.26,P,1.34,M,IBM191004P128,2,64,-.218,.029,-.045,.122,-.029,24.24%,1.30,6.64%,1.03%,24.17%,46.43%,75.83%,10.30%,<empty>,1.300,6 x 65,6,65,-8.63%,1.27,1.27,C,1.27,1.27,1.27,,
,,IBM191004C129,2,2,.732,.030,-.047,.135,.070,27.12%,8.15,<empty>,<empty>,69.99%,57.45%,30.01%,12.84%,12.84%,8.150,286 x 58,286,58,+31.33%,8.30,8.30,C,8.30,8.30,8.30,7.80,C,8.50,M,4 OCT 19,129,1.44,P,1.61,X,IBM191004P129,5,16,-.248,.032,-.048,.131,-.033,23.99%,1.53,7.41%,1.20%,27.33%,52.42%,72.67%,12.09%,<empty>,1.525,7 x 139,7,139,-1.85%,1.59,1.59,E,1.42,1.59,1.42,,
,,IBM191004C130,0,53,.698,.032,-.051,.143,.069,27.39%,7.50,<empty>,<empty>,66.48%,64.04%,33.52%,15.61%,15.61%,7.500,50 x 41,50,41,0.00%,5.00,5.00,H,0,0,0,7.30,X,7.70,X,4 OCT 19,130,1.66,P,2.07,Z,IBM191004P130,4,85,-.285,.034,-.053,.140,-.038,24.34%,1.87,8.64%,1.46%,31.25%,59.80%,68.75%,14.78%,<empty>,1.865,6 x 132,6,132,-35.19%,1.75,1.75,I,1.62,1.75,1.62,,
,,IBM191004C131,0,14,.669,.034,-.051,.149,.068,26.40%,6.70,<empty>,<empty>,63.67%,69.34%,36.33%,17.20%,17.20%,6.700,55 x 114,55,114,0.00%,6.30,6.30,H,0,0,0,6.35,H,7.05,X,4 OCT 19,131,1.79,Z,1.98,M,IBM191004P131,0,32,-.308,.038,-.050,.145,-.041,22.22%,1.89,8.35%,1.46%,33.39%,63.82%,66.61%,14.94%,<empty>,1.885,111 x 63,111,63,0.00%,2.07,2.07,C,0,0,0,,
,,IBM191004C132,0,68,.635,.036,-.052,.154,.066,25.90%,6.00,<empty>,<empty>,60.32%,75.60%,39.68%,19.58%,19.58%,6.000,3 x 118,3,118,0.00%,4.30,4.30,I,0,0,0,5.85,N,6.15,X,4 OCT 19,132,1.95,C,2.27,C,IBM191004P132,0,0,-.344,.042,-.051,.152,-.045,21.37%,2.11,8.95%,1.62%,36.98%,70.56%,63.02%,16.72%,<empty>,2.110,257 x 83,257,83,<empty>,0,0, ,0,0,0,,
,,IBM191004C133,4,1,.600,.038,-.053,.159,.064,25.19%,5.30,<empty>,<empty>,56.87%,82.03%,43.13%,21.96%,21.96%,5.300,41 x 96,41,96,+65.53%,4.85,4.85,C,5.01,5.01,4.70,5.15,M,5.45,X,4 OCT 19,133,2.43,H,2.53,D,IBM191004P133,2,4,-.387,.043,-.053,.158,-.051,21.24%,2.48,10.09%,1.90%,41.35%,78.72%,58.65%,19.66%,<empty>,2.480,11 x 21,11,21,-55.45%,2.45,2.45,C,2.45,2.45,2.45,,
,,IBM191004C134,0,3,.563,.040,-.052,.162,.061,24.43%,4.62,<empty>,<empty>,53.20%,88.84%,46.80%,24.53%,24.53%,4.625,31 x 74,31,74,0.00%,3.30,3.30,Q,0,0,0,4.50,M,4.75,X,4 OCT 19,134,2.81,P,2.91,X,IBM191004P134,2,7,-.431,.045,-.054,.162,-.057,20.90%,2.86,11.18%,2.18%,45.80%,86.95%,54.20%,22.67%,<empty>,2.860,2 x 41,2,41,-49.23%,2.95,2.95,C,2.86,2.95,2.86,,
,,IBM191004C135,0,108,.522,.041,-.052,.164,.058,23.76%,4.00,<empty>,<empty>,49.29%,96.05%,50.71%,27.50%,27.50%,4.000,89 x 111,89,111,0.00%,3.71,3.71,C,0,0,0,3.85,M,4.15,X,4 OCT 19,135,3.15,M,3.30,B,IBM191004P135,0,7,-.477,.048,-.053,.164,-.063,20.19%,3.22,12.14%,2.45%,50.37%,95.36%,49.63%,25.56%,<empty>,3.225,58 x 7,58,7,0.00%,4.80,4.80,H,0,0,0,,
,,IBM191004C136,13,76,.479,.043,-.050,.164,.054,22.69%,3.35,<empty>,<empty>,45.14%,95.66%,54.86%,26.55%,30.28%,3.350,56 x 44,56,44,+4.36%,3.35,3.35,Q,3.45,3.45,2.98,3.25,I,3.45,X,4 OCT 19,136,3.45,H,3.70,Z,IBM191004P136,0,1,-.527,.050,-.051,.164,-.070,19.12%,3.57,13.19%,2.70%,55.29%,94.84%,44.71%,24.61%,<empty>,3.575,254 x 7,254,7,0.00%,4.58,4.58,I,0,0,0,,
,,IBM191004C137,13,43,.435,.043,-.048,.162,.050,22.21%,2.84,<empty>,<empty>,40.85%,86.33%,59.15%,22.51%,34.16%,2.840,51 x 2,51,2,+3.02%,2.73,2.73,M,2.92,2.92,2.44,2.80,M,2.88,P,4 OCT 19,137,4.05,M,4.20,M,IBM191004P137,2,10,-.578,.050,-.050,.161,-.077,18.95%,4.13,15.22%,3.10%,60.27%,84.01%,39.73%,21.04%,<empty>,4.125,41 x 41,41,41,-8.62%,4.24,4.24,C,4.17,4.24,4.17,,
,,IBM191004C138,18,80,.390,.043,-.046,.158,.045,21.66%,2.37,<empty>,<empty>,36.49%,76.89%,63.51%,18.75%,38.32%,2.365,44 x 5,44,5,+4.48%,2.33,2.33,Q,2.56,2.56,2.04,2.31,X,2.42,P,4 OCT 19,138,4.45,W,4.75,M,IBM191004P138,0,0,-.634,.050,-.047,.155,-.084,17.98%,4.60,16.97%,3.45%,65.68%,72.35%,34.32%,16.88%,<empty>,4.600,232 x 48,232,48,<empty>,0,0, ,0,0,0,,
,,IBM191004C139,7,24,.346,.042,-.044,.152,.040,21.34%,1.97,<empty>,<empty>,32.25%,67.80%,67.75%,15.61%,43.12%,1.970,21 x 3,21,3,-2.70%,1.80,1.80,N,2.10,2.10,1.80,1.94,D,2.00,Q,4 OCT 19,139,5.00,C,5.35,M,IBM191004P139,0,0,-.689,.049,-.043,.145,-.092,17.26%,5.17,19.09%,3.87%,71.07%,60.83%,28.93%,13.51%,<empty>,5.175,174 x 48,174,48,<empty>,0,0, ,0,0,0,,
,,IBM191004C140,25,192,.303,.040,-.041,.144,.036,20.98%,1.62,<empty>,<empty>,28.11%,58.96%,71.89%,12.80%,48.23%,1.615,11 x 4,11,4,+2.68%,1.53,1.53,A,1.72,1.72,1.45,1.58,H,1.65,P,4 OCT 19,140,5.35,C,6.05,M,IBM191004P140,0,4,-.757,.048,-.037,.128,-.101,15.68%,5.70,21.03%,4.24%,77.52%,47.15%,22.48%,9.75%,<empty>,5.700,348 x 58,348,58,0.00%,10.10,10.10,N,0,0,0,,
,,IBM191004C141,1,14,.259,.038,-.037,.134,.031,20.44%,1.28,<empty>,<empty>,23.98%,50.16%,76.02%,10.15%,53.50%,1.280,35 x 12,35,12,-0.88%,1.12,1.12,C,1.12,1.12,1.12,1.25,H,1.31,B,4 OCT 19,141,5.90,X,6.75,M,IBM191004P141,0,0,-.827,.043,-.030,.104,-.110,14.12%,6.33,23.33%,4.70%,84.13%,33.21%,15.87%,6.78%,<empty>,6.325,329 x 58,329,58,<empty>,0,0, ,0,0,0,,
,,IBM191004C142,3,23,.219,.036,-.034,.122,.026,20.10%,1.02,<empty>,<empty>,20.23%,42.23%,79.77%,8.05%,59.33%,1.015,31 x 2,31,2,-8.00%,.92,.92,C,.98,.98,.92,.99,H,1.04,P,4 OCT 19,142,7.00,C,7.50,M,IBM191004P142,0,1,-.852,.037,-.029,.094,-.114,14.86%,7.25,26.75%,5.38%,86.62%,27.92%,13.38%,6.18%,<empty>,7.250,271 x 68,271,68,0.00%,11.67,11.67,E,0,0,0,,
,,IBM191004C143,0,35,.176,.033,-.028,.107,.021,19.24%,.73512962,<empty>,<empty>,16.17%,33.69%,83.83%,5.83%,65.03%,.735,312 x 9,312,9,0.00%,.52,.52,C,0,0,0,.64,X,.83,Q,4 OCT 19,143,7.75,X,8.55,M,IBM191004P143,0,0,-.880,.031,-.026,.081,-.119,15.11%,8.15,30.07%,6.04%,89.31%,22.25%,10.69%,5.39%,<empty>,8.150,87 x 58,87,58,<empty>,0,0, ,0,0,0,,
,,IBM191004C144,1,5,.151,.029,-.026,.097,.018,19.58%,.62021335,<empty>,<empty>,13.83%,28.76%,86.17%,4.91%,72.05%,.620,9 x 19,9,19,+35.90%,.53,.53,C,.53,.53,.53,.60,Q,.64,Z,4 OCT 19,144,8.40,X,9.30,X,IBM191004P144,0,0,-.968,.014,-.014,.027,-.130,10.72%,8.85,32.65%,6.55%,97.44%,5.33%,2.56%,3.01%,<empty>,8.850,74 x 44,74,44,<empty>,0,0, ,0,0,0,,
,,IBM191004C145,2,8,.123,.025,-.023,.084,.015,19.36%,.47532906,<empty>,<empty>,11.18%,23.21%,88.82%,3.76%,78.83%,.475,9 x 9,9,9,+4.55%,.46,.46,C,.40,.46,.40,.46,Z,.49,Q,4 OCT 19,145,9.45,M,10.00,M,IBM191004P145,0,0,-1.000,.00,.00,3.322,.00,0.03%,9.47,35.88%,7.19%,100.00%,0.00%,0.00%,2.02%,<empty>,9.725,91 x 54,91,54,<empty>,0,0, ,0,0,0,,
,,IBM191004C146,0,36,.101,.022,-.020,.073,.012,19.38%,.37541841,<empty>,<empty>,9.14%,18.94%,90.86%,2.97%,85.96%,.375,62 x 55,62,55,0.00%,.20,.20,B,0,0,0,.33,M,.42,Z,4 OCT 19,146,9.55,B,12.55,I,IBM191004P146,0,0,-.917,.020,-.024,.061,-.126,17.50%,11.05,40.77%,8.19%,92.91%,14.68%,7.09%,4.60%,<empty>,11.050,3 x 21,3,21,<empty>,0,0, ,0,0,0,,
,,IBM191004C150,0,1,.054,.013,-.013,.045,.007,20.78%,.19005909,<empty>,<empty>,4.72%,9.74%,95.28%,1.51%,116.20%,.190,0 x 174,0,174,0.00%,.07,.07,N,0,0,0,0,N,.38,Z,4 OCT 19,150,12.50,B,16.50,B,IBM191004P150,0,0,-.996,.00,-.009,.00,-.139,0.03%,14.79,53.49%,10.70%,100.00%,0.00%,0.00%,0.24%,<empty>,14.500,21 x 21,21,21,0.00%,19.15,19.15,E,0,0,0,,
,,IBM191004C155,0,0,.030,.007,-.010,.028,.004,23.43%,.11007073,<empty>,<empty>,2.56%,5.27%,97.44%,0.87%,155.20%,.110,0 x 182,0,182,<empty>,0,0, ,0,0,0,0,P,.22,X,4 OCT 19,155,17.50,I,21.40,C,IBM191004P155,0,0,-1.000,.00,.00,3.136,.00,--,<empty>,71.76%,14.35%,100.00%,0.00%,0.00%,-0.16%,<empty>,19.450,21 x 9,21,9,<empty>,0,0, ,0,0,0,,

11 OCT 19  (40)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191011C105,0,0,.921,.004,-.033,.058,.037,54.00%,30.90,<empty>,<empty>,90.37%,18.37%,9.63%,2.43%,2.43%,30.900,21 x 21,21,21,<empty>,0,0, ,0,0,0,28.95,B,32.85,B,11 OCT 19,105,0,B,.46,X,IBM191011P105,0,0,-.030,.004,-.016,.031,-.005,41.58%,.23032963,2.19%,0.22%,4.09%,7.90%,95.91%,1.51%,<empty>,.230,0 x 205,0,205,<empty>,0,0, ,0,0,0,,
,,IBM191011C110,0,0,.922,.006,-.028,.059,.042,44.78%,25.88,<empty>,<empty>,90.24%,18.71%,9.76%,2.27%,2.27%,25.875,22 x 21,22,21,<empty>,0,0, ,0,0,0,23.70,B,28.05,I,11 OCT 19,110,0,N,.49,X,IBM191011P110,0,0,-.037,.005,-.016,.036,-.006,35.47%,.24517674,2.23%,0.22%,4.74%,9.16%,95.26%,1.61%,<empty>,.245,0 x 196,0,196,<empty>,0,0, ,0,0,0,,
,,IBM191011C115,0,0,.898,.009,-.032,.076,.059,40.22%,21.13,<empty>,<empty>,87.04%,24.83%,12.96%,3.91%,3.91%,21.125,21 x 21,21,21,<empty>,0,0, ,0,0,0,19.10,B,23.15,B,11 OCT 19,115,.14,C,.32,H,IBM191011P115,0,0,-.042,.007,-.015,.041,-.007,28.66%,.2302969,2.00%,0.20%,5.16%,9.98%,94.84%,1.51%,<empty>,.230,219 x 31,219,31,<empty>,0,0, ,0,0,0,,
,,IBM191011C120,0,0,.852,.014,-.039,.102,.074,36.63%,16.55,<empty>,<empty>,81.72%,34.96%,18.28%,6.70%,6.70%,16.550,27 x 31,27,31,<empty>,0,0, ,0,0,0,14.50,B,18.60,X,11 OCT 19,120,.50,X,.56,D,IBM191011P120,1,5,-.089,.013,-.025,.073,-.014,27.26%,.5301517,4.42%,0.44%,10.52%,20.29%,89.48%,3.48%,<empty>,.530,57 x 21,57,21,0.00%,.60,.60,E,.60,.60,.60,,
,,IBM191011C121,0,0,.820,.015,-.049,.117,.078,39.19%,16.02,<empty>,<empty>,78.06%,41.81%,21.94%,9.83%,9.83%,16.025,31 x 21,31,21,<empty>,0,0, ,0,0,0,14.55,M,17.50,B,11 OCT 19,121,.54,Z,.67,Z,IBM191011P121,0,0,-.101,.014,-.027,.080,-.016,26.79%,.60499792,4.81%,0.50%,11.82%,22.78%,88.18%,3.98%,<empty>,.605,121 x 66,121,66,<empty>,0,0, ,0,0,0,,
,,IBM191011C122,0,0,.842,.017,-.037,.107,.076,32.95%,14.52,<empty>,<empty>,80.76%,36.83%,19.24%,6.54%,6.54%,14.525,70 x 58,70,58,<empty>,0,0, ,0,0,0,14.00,X,15.05,M,11 OCT 19,122,.65,X,.72,H,IBM191011P122,0,0,-.114,.016,-.029,.087,-.018,26.25%,.68499731,5.05%,0.56%,13.22%,25.44%,86.78%,4.50%,<empty>,.685,41 x 31,41,31,<empty>,0,0, ,0,0,0,,
,,IBM191011C123,0,0,.827,.018,-.039,.114,.078,32.34%,13.65,<empty>,<empty>,79.17%,39.86%,20.83%,7.36%,7.36%,13.650,70 x 58,70,58,<empty>,0,0, ,0,0,0,13.10,X,14.20,M,11 OCT 19,123,.75,D,.82,X,IBM191011P123,2,0,-.129,.018,-.031,.096,-.020,25.82%,.78542702,5.39%,0.64%,14.87%,28.60%,85.13%,5.16%,<empty>,.785,21 x 31,21,31,<empty>,.77,.77,C,.82,.82,.77,,
,,IBM191011C124,0,0,.815,.020,-.038,.119,.080,31.01%,12.70,<empty>,<empty>,78.05%,41.99%,21.95%,7.69%,7.69%,12.700,71 x 58,71,58,<empty>,0,0, ,0,0,0,12.20,M,13.20,M,11 OCT 19,124,.79,X,1.05,Z,IBM191011P124,1,0,-.147,.020,-.034,.105,-.023,25.58%,.91999865,5.91%,0.75%,16.90%,32.47%,83.10%,6.05%,<empty>,.920,164 x 81,164,81,<empty>,.85,.85,E,.85,.85,.85,,
,,IBM191011C125,0,0,.786,.021,-.044,.130,.082,31.99%,12.05,<empty>,<empty>,74.92%,47.88%,25.08%,9.99%,9.99%,12.050,38 x 58,38,58,<empty>,0,0, ,0,0,0,11.70,H,12.40,M,11 OCT 19,125,.99,H,1.05,H,IBM191011P125,50,1,-.164,.022,-.036,.112,-.026,24.87%,1.02,6.15%,0.82%,18.63%,35.76%,81.37%,6.70%,<empty>,1.020,11 x 21,11,21,0.00%,1.11,1.11,I,1.15,1.18,1.10,,
,,IBM191011C126,0,0,.776,.023,-.043,.134,.082,30.11%,11.05,<empty>,<empty>,73.94%,49.76%,26.06%,9.99%,9.99%,11.050,71 x 58,71,58,<empty>,0,0, ,0,0,0,10.65,M,11.45,M,11 OCT 19,126,1.13,P,1.19,Q,IBM191011P126,2,0,-.184,.024,-.038,.121,-.029,24.38%,1.16,6.60%,0.93%,20.80%,39.88%,79.20%,7.62%,<empty>,1.160,6 x 9,6,9,<empty>,1.34,1.34,Q,1.14,1.34,1.14,,
,,IBM191011C127,0,0,.759,.025,-.043,.140,.083,28.92%,10.15,<empty>,<empty>,72.24%,52.96%,27.76%,10.65%,10.65%,10.150,217 x 152,217,152,<empty>,0,0, ,0,0,0,9.75,C,10.55,X,11 OCT 19,127,1.18,X,1.34,J,IBM191011P127,1,0,-.203,.026,-.039,.128,-.032,23.44%,1.26,6.78%,1.00%,22.71%,43.48%,77.29%,8.28%,<empty>,1.260,143 x 21,143,21,<empty>,1.41,1.41,C,1.41,1.41,1.41,,
,,IBM191011C128,0,0,.734,.026,-.045,.147,.083,28.52%,9.37,<empty>,<empty>,69.77%,57.61%,30.23%,12.13%,12.13%,9.375,63 x 94,63,94,<empty>,0,0, ,0,0,0,9.10,M,9.65,I,11 OCT 19,128,1.36,X,1.54,H,IBM191011P128,2,0,-.229,.029,-.041,.137,-.036,23.07%,1.45,7.41%,1.15%,25.44%,48.65%,74.56%,9.53%,<empty>,1.450,177 x 31,177,31,<empty>,1.43,1.43,C,1.66,1.66,1.43,,
,,IBM191011C129,0,0,.712,.028,-.045,.153,.082,27.48%,8.53,<empty>,<empty>,67.60%,61.70%,32.40%,13.11%,13.11%,8.525,220 x 160,220,160,<empty>,0,0, ,0,0,0,8.10,C,8.95,X,11 OCT 19,129,1.63,X,1.73,H,IBM191011P129,0,0,-.258,.031,-.043,.147,-.041,22.79%,1.68,8.16%,1.32%,28.52%,54.43%,71.48%,11.04%,<empty>,1.680,41 x 11,41,11,<empty>,0,0, ,0,0,0,,
,,IBM191011C130,0,0,.681,.029,-.048,.161,.081,27.58%,7.88,<empty>,<empty>,64.46%,67.54%,35.54%,15.41%,15.41%,7.875,48 x 156,48,156,<empty>,0,0, ,0,0,0,7.60,X,8.15,X,11 OCT 19,130,1.89,D,2.00,Z,IBM191011P130,13,2,-.290,.033,-.045,.155,-.046,22.56%,1.95,9.01%,1.52%,31.84%,60.67%,68.16%,12.78%,<empty>,1.945,21 x 60,21,60,+1.95%,2.09,2.09,Z,2.25,2.25,2.09,,
,,IBM191011C131,1,0,.655,.031,-.047,.166,.080,26.58%,7.08,<empty>,<empty>,61.88%,72.37%,38.12%,16.73%,16.73%,7.075,11 x 102,11,102,<empty>,7.08,7.08,X,7.08,7.08,7.08,6.90,H,7.25,X,11 OCT 19,131,2.15,C,2.24,X,IBM191011P131,2,0,-.323,.036,-.047,.163,-.052,22.03%,2.20,9.72%,1.70%,35.14%,66.84%,64.86%,14.43%,<empty>,2.195,11 x 41,11,41,<empty>,2.35,2.35,I,2.22,2.35,2.22,,
,,IBM191011C132,0,1,.625,.033,-.047,.171,.078,25.59%,6.30,<empty>,<empty>,59.04%,77.64%,40.96%,18.21%,18.21%,6.300,88 x 58,88,58,0.00%,5.85,5.85,E,0,0,0,6.15,M,6.45,M,11 OCT 19,132,2.32,X,2.51,I,IBM191011P132,0,0,-.356,.039,-.047,.169,-.057,21.14%,2.42,10.24%,1.86%,38.47%,73.02%,61.53%,15.87%,<empty>,2.415,180 x 23,180,23,<empty>,0,0, ,0,0,0,,
,,IBM191011C133,76,0,.591,.034,-.048,.175,.075,25.46%,5.70,<empty>,<empty>,55.63%,83.93%,44.37%,20.84%,20.84%,5.700,60 x 221,60,221,<empty>,5.67,5.67,C,5.75,5.95,5.03,5.50,M,5.90,C,11 OCT 19,133,2.52,C,2.85,H,IBM191011P133,0,1,-.394,.041,-.047,.174,-.063,20.37%,2.69,10.93%,2.06%,42.22%,79.94%,57.78%,17.65%,<empty>,2.685,247 x 31,247,31,0.00%,2.96,2.96,E,0,0,0,,
,,IBM191011C134,20,0,.557,.036,-.048,.178,.072,24.57%,5.00,<empty>,<empty>,52.35%,89.98%,47.65%,22.81%,22.81%,5.000,41 x 90,41,90,<empty>,4.68,4.68,C,5.22,5.22,4.63,4.85,M,5.15,X,11 OCT 19,134,3.10,D,3.20,M,IBM191011P134,1,0,-.436,.042,-.049,.178,-.070,20.49%,3.15,12.32%,2.41%,46.59%,87.98%,53.41%,20.70%,<empty>,3.150,21 x 41,21,41,<empty>,3.30,3.30,M,3.30,3.30,3.30,,
,,IBM191011C135,2,11,.521,.037,-.048,.180,.069,24.20%,4.42,<empty>,<empty>,48.77%,96.50%,51.23%,25.60%,25.60%,4.425,41 x 192,41,192,-10.54%,3.99,3.99,A,4.14,4.14,3.99,4.25,M,4.60,X,11 OCT 19,135,3.50,Z,3.60,X,IBM191011P135,14,2,-.479,.044,-.048,.180,-.077,20.01%,3.55,13.36%,2.70%,50.86%,95.77%,49.14%,23.33%,<empty>,3.550,7 x 34,7,34,-9.31%,3.41,3.41,C,3.60,3.60,3.41,,
,,IBM191011C136,83,0,.482,.038,-.046,.180,.065,23.21%,3.77,<empty>,<empty>,45.08%,96.10%,54.92%,24.81%,27.90%,3.775,41 x 31,41,31,<empty>,3.84,3.84,C,3.72,3.94,3.33,3.70,M,3.85,X,11 OCT 19,136,3.90,M,4.05,H,IBM191011P136,20,1,-.525,.045,-.048,.180,-.084,19.43%,3.97,14.66%,3.01%,55.32%,95.34%,44.68%,23.04%,<empty>,3.975,41 x 11,41,11,-2.44%,4.00,4.00,Q,3.70,4.00,3.70,,
